order_id,customer_id,order_date,order_status,payment_method,shipping_city,shipping_state,shipping_country
ORD015015,CUST01722,2024-01-09 07:29:26,Delivered,PayPal,Los Angeles,CA,United States
ORD015016,CUST03119,2024-12-16 05:53:19,Delivered,Apple Pay,Buffalo,NY,United States
ORD015017,CUST04857,2024-06-04 23:26:54,Cancelled,Apple Pay,San Antonio,TX,United States
ORD015018,CUST04342,2024-02-25 13:52:36,Delivered,Apple Pay,Austin,TX,United States
ORD015019,CUST02536,2025-01-29 06:32:47,Delivered,Debit Card,Rochester,NY,United States
ORD015020,CUST04159,2024-05-27 00:05:33,Delivered,Apple Pay,Jacksonville,FL,United States
ORD015021,CUST04285,2024-07-24 20:29:57,Shipped,Apple Pay,Bellevue,WA,United States
ORD015022,CUST02292,2024-12-15 04:56:33,Shipped,Credit Card,Jacksonville,FL,United States
ORD015023,CUST04102,2024-07-05 22:17:31,Delivered,PayPal,Norfolk,VA,United States
ORD015024,CUST02282,2025-01-26 08:06:01,Delivered,PayPal,San Diego,CA,United States
ORD015025,CUST04348,2024-04-17 18:31:59,Delivered,Debit Card,Richmond,VA,United States
ORD015026,CUST04896,2024-03-15 23:36:21,Delivered,Debit Card,Tampa,FL,United States
ORD015027,CUST00904,2024-08-13 04:54:54,Processing,Credit Card,Miami,FL,United States
ORD015028,CUST01832,2024-08-31 03:17:25,Delivered,Apple Pay,Bellevue,WA,United States
ORD015029,CUST02081,2024-10-02 22:52:16,Shipped,Debit Card,Houston,TX,United States
ORD015030,CUST03726,2025-01-23 13:00:59,Processing,Credit Card,Richmond,VA,United States
ORD015031,CUST00468,2024-09-03 17:11:31,Delivered,Apple Pay,Houston,TX,United States
ORD015032,CUST04606,2024-09-24 16:05:22,Shipped,PayPal,Richmond,VA,United States
ORD015033,CUST00980,2024-06-13 14:27:33,Delivered,Debit Card,Peoria,IL,United States
ORD015034,CUST01124,2024-11-16 08:51:01,Delivered,Debit Card,Chicago,IL,United States
ORD015035,CUST02730,2024-10-30 04:16:14,Delivered,Apple Pay,Richmond,VA,United States
ORD015036,CUST03493,2024-04-10 05:01:55,Delivered,PayPal,Tampa,FL,United States
ORD015037,CUST01180,2024-06-19 11:47:57,Shipped,Credit Card,Norfolk,VA,United States
ORD015038,CUST04922,2024-09-24 05:11:44,Delivered,Credit Card,Springfield,IL,United States
ORD015039,CUST02930,2024-07-29 08:20:17,Shipped,PayPal,Miami,FL,United States
ORD015040,CUST03109,2025-01-07 02:08:04,Delivered,PayPal,Jacksonville,FL,United States
ORD015041,CUST00154,2025-03-13 00:07:42,Delivered,Debit Card,Spokane,WA,United States
ORD015042,CUST03635,2024-07-10 03:10:27,Delivered,Credit Card,New York,NY,United States
ORD015043,CUST04108,2024-01-30 11:19:17,Cancelled,Apple Pay,Bellevue,WA,United States
ORD015044,CUST01065,2025-01-13 02:07:11,Delivered,Credit Card,Los Angeles,CA,United States
ORD015045,CUST00605,2024-11-10 10:25:56,Delivered,Credit Card,Seattle,WA,United States
ORD015046,CUST02372,2024-01-07 07:07:30,Shipped,Apple Pay,Spokane,WA,United States
ORD015047,CUST01609,2025-03-12 12:02:59,Delivered,Apple Pay,Austin,TX,United States
ORD015048,CUST03220,2024-04-02 21:06:32,Delivered,Credit Card,Tampa,FL,United States
ORD015049,CUST03986,2024-04-14 06:56:15,Delivered,Debit Card,Austin,TX,United States
ORD015050,CUST01040,2024-04-06 02:47:07,Delivered,Credit Card,San Diego,CA,United States
ORD015051,CUST03170,2024-03-31 21:49:01,Delivered,Debit Card,Bellevue,WA,United States
ORD015052,CUST04136,2024-05-21 15:11:29,Delivered,Debit Card,San Jose,CA,United States
ORD015053,CUST02051,2024-05-31 02:20:23,Cancelled,Apple Pay,San Francisco,CA,United States
ORD015054,CUST00207,2024-05-27 07:03:36,Delivered,Credit Card,Springfield,IL,United States
ORD015055,CUST02951,2024-02-04 06:21:53,Delivered,PayPal,Spokane,WA,United States
ORD015056,CUST01776,2024-11-24 07:06:53,Delivered,Apple Pay,San Antonio,TX,United States
ORD015057,CUST00430,2025-03-31 15:33:33,Delivered,Credit Card,Buffalo,NY,United States
ORD015058,CUST01575,2024-03-08 12:30:30,Delivered,Credit Card,Dallas,TX,United States
ORD015059,CUST00106,2024-11-16 00:07:36,Processing,Debit Card,Dallas,TX,United States
ORD015060,CUST00086,2024-03-05 08:59:24,Processing,Apple Pay,Seattle,WA,United States
ORD015061,CUST01231,2024-12-03 11:15:30,Delivered,PayPal,Peoria,IL,United States
ORD015062,CUST01312,2024-11-24 12:30:41,Processing,PayPal,Dallas,TX,United States
ORD015063,CUST02548,2024-08-18 01:02:25,Delivered,Debit Card,New York,NY,United States
ORD015064,CUST04775,2024-09-23 14:47:15,Delivered,Apple Pay,Seattle,WA,United States
ORD015065,CUST00218,2024-12-07 22:48:09,Delivered,Debit Card,Orlando,FL,United States
ORD015066,CUST02191,2024-07-03 11:54:41,Shipped,Debit Card,Buffalo,NY,United States
ORD015067,CUST04451,2025-01-10 06:54:28,Delivered,PayPal,Orlando,FL,United States
ORD015068,CUST03984,2024-10-19 19:46:41,Delivered,Credit Card,Norfolk,VA,United States
ORD015069,CUST04319,2024-05-10 00:13:59,Delivered,Apple Pay,Jacksonville,FL,United States
ORD015070,CUST02676,2024-07-09 23:49:45,Delivered,Apple Pay,Naperville,IL,United States
ORD015071,CUST04601,2024-04-22 17:02:50,Processing,Credit Card,Seattle,WA,United States
ORD015072,CUST02425,2024-08-13 21:13:07,Cancelled,Credit Card,Rochester,NY,United States
ORD015073,CUST00789,2024-09-17 18:47:53,Delivered,Credit Card,Bellevue,WA,United States
ORD015074,CUST03995,2024-03-04 16:08:59,Shipped,Apple Pay,Dallas,TX,United States
ORD015075,CUST02843,2024-03-19 02:52:47,Processing,PayPal,Orlando,FL,United States
ORD015076,CUST02122,2024-04-15 11:46:57,Processing,Apple Pay,Norfolk,VA,United States
ORD015077,CUST04292,2024-11-02 06:26:15,Shipped,PayPal,Virginia Beach,VA,United States
ORD015078,CUST01601,2024-08-19 07:10:04,Delivered,PayPal,Naperville,IL,United States
ORD015079,CUST04301,2024-06-22 15:35:11,Shipped,Apple Pay,Albany,NY,United States
ORD015080,CUST01917,2024-10-06 00:06:12,Shipped,Apple Pay,Los Angeles,CA,United States
ORD015081,CUST01081,2025-02-20 18:52:33,Shipped,Apple Pay,Rochester,NY,United States
ORD015082,CUST03832,2024-09-10 05:08:14,Delivered,Debit Card,Norfolk,VA,United States
ORD015083,CUST00228,2024-12-29 20:18:32,Delivered,Apple Pay,Norfolk,VA,United States
ORD015084,CUST03064,2024-10-01 22:29:39,Delivered,PayPal,Austin,TX,United States
ORD015085,CUST00829,2024-12-24 05:40:53,Shipped,PayPal,Dallas,TX,United States
ORD015086,CUST02061,2024-02-12 21:59:09,Shipped,PayPal,Alexandria,VA,United States
ORD015087,CUST02075,2024-01-09 19:04:54,Delivered,Credit Card,Norfolk,VA,United States
ORD015088,CUST04544,2024-05-09 07:55:07,Delivered,Debit Card,Buffalo,NY,United States
ORD015089,CUST01563,2025-02-13 18:24:25,Shipped,Debit Card,Tacoma,WA,United States
ORD015090,CUST01345,2024-04-30 18:10:47,Delivered,Debit Card,San Francisco,CA,United States
ORD015091,CUST01621,2024-10-25 08:55:40,Delivered,Debit Card,San Jose,CA,United States
ORD015092,CUST00657,2024-03-04 20:25:04,Delivered,Debit Card,Jacksonville,FL,United States
ORD015093,CUST04383,2024-12-26 05:51:12,Delivered,PayPal,Austin,TX,United States
ORD015094,CUST01358,2025-03-19 19:39:54,Delivered,Credit Card,Los Angeles,CA,United States
ORD015095,CUST00666,2024-08-25 23:05:57,Delivered,PayPal,San Antonio,TX,United States
ORD015096,CUST01114,2024-02-11 13:39:52,Shipped,PayPal,Los Angeles,CA,United States
ORD015097,CUST00124,2024-03-02 14:05:49,Delivered,PayPal,Naperville,IL,United States
ORD015098,CUST02675,2024-09-26 01:03:32,Shipped,PayPal,Alexandria,VA,United States
ORD015099,CUST00239,2024-08-30 01:52:29,Shipped,Credit Card,Peoria,IL,United States
ORD015100,CUST03277,2024-02-03 14:20:22,Delivered,Apple Pay,Seattle,WA,United States
ORD015101,CUST00740,2025-03-17 15:03:28,Delivered,PayPal,Norfolk,VA,United States
ORD015102,CUST04718,2024-06-26 01:40:31,Delivered,Apple Pay,Virginia Beach,VA,United States
ORD015103,CUST02517,2024-07-19 15:07:51,Delivered,PayPal,Seattle,WA,United States
ORD015104,CUST00879,2024-01-17 08:04:05,Shipped,Debit Card,Miami,FL,United States
ORD015105,CUST04271,2024-04-30 07:27:07,Delivered,PayPal,Bellevue,WA,United States
ORD015106,CUST02746,2025-01-22 03:38:21,Shipped,PayPal,Miami,FL,United States
ORD015107,CUST04719,2024-11-02 10:08:40,Shipped,Debit Card,Los Angeles,CA,United States
ORD015108,CUST03823,2024-07-31 15:56:52,Delivered,Credit Card,Tampa,FL,United States
ORD015109,CUST04643,2024-10-30 18:42:12,Processing,Credit Card,Jacksonville,FL,United States
ORD015110,CUST01384,2024-12-03 01:37:05,Shipped,Credit Card,Orlando,FL,United States
ORD015111,CUST03117,2024-04-14 20:58:03,Cancelled,PayPal,Virginia Beach,VA,United States
ORD015112,CUST03014,2024-01-29 04:30:24,Processing,Debit Card,Naperville,IL,United States
ORD015113,CUST03001,2024-01-16 18:50:44,Delivered,Debit Card,Norfolk,VA,United States
ORD015114,CUST03914,2024-06-11 10:33:20,Delivered,Credit Card,Tacoma,WA,United States
ORD015115,CUST04724,2025-01-16 16:09:53,Shipped,Credit Card,Tampa,FL,United States
ORD015116,CUST03616,2024-02-23 14:50:40,Delivered,Credit Card,Seattle,WA,United States
ORD015117,CUST04474,2024-07-17 12:51:16,Delivered,Apple Pay,San Jose,CA,United States
ORD015118,CUST02770,2024-01-09 10:28:00,Shipped,Debit Card,Alexandria,VA,United States
ORD015119,CUST03613,2024-03-31 21:58:32,Delivered,PayPal,Chicago,IL,United States
ORD015120,CUST02710,2024-02-02 08:38:37,Shipped,PayPal,Los Angeles,CA,United States
ORD015121,CUST00504,2024-12-08 13:53:01,Delivered,Debit Card,Austin,TX,United States
ORD015122,CUST02285,2025-03-12 06:28:12,Delivered,PayPal,Tacoma,WA,United States
ORD015123,CUST01782,2024-11-21 16:34:48,Delivered,Credit Card,Norfolk,VA,United States
ORD015124,CUST00823,2024-01-09 16:23:36,Delivered,PayPal,Spokane,WA,United States
ORD015125,CUST00541,2024-09-26 03:41:32,Delivered,Credit Card,Tacoma,WA,United States
ORD015126,CUST02857,2024-06-03 08:05:45,Delivered,Credit Card,Austin,TX,United States
ORD015127,CUST04036,2025-01-05 21:50:01,Delivered,Apple Pay,Seattle,WA,United States
ORD015128,CUST02322,2024-02-11 18:52:55,Delivered,Debit Card,Spokane,WA,United States
ORD015129,CUST04434,2024-02-19 09:12:09,Delivered,Credit Card,Naperville,IL,United States
ORD015130,CUST04015,2024-03-02 16:24:38,Shipped,Credit Card,Rochester,NY,United States
ORD015131,CUST04793,2024-11-07 22:46:27,Shipped,PayPal,Peoria,IL,United States
ORD015132,CUST03873,2024-10-07 15:57:23,Processing,Credit Card,San Francisco,CA,United States
ORD015133,CUST01029,2025-03-22 18:13:49,Delivered,Credit Card,Virginia Beach,VA,United States
ORD015134,CUST02892,2025-01-16 00:35:39,Delivered,PayPal,San Diego,CA,United States
ORD015135,CUST04330,2025-01-21 18:40:25,Delivered,Credit Card,Richmond,VA,United States
ORD015136,CUST04616,2024-08-05 21:33:31,Delivered,Apple Pay,Chicago,IL,United States
ORD015137,CUST04402,2024-02-24 03:45:09,Delivered,Debit Card,Alexandria,VA,United States
ORD015138,CUST02723,2025-03-28 19:47:21,Shipped,PayPal,Seattle,WA,United States
ORD015139,CUST03112,2024-01-12 12:04:42,Delivered,PayPal,Miami,FL,United States
ORD015140,CUST01107,2025-02-03 12:28:01,Processing,Apple Pay,Richmond,VA,United States
ORD015141,CUST01711,2024-10-31 16:17:20,Delivered,Apple Pay,Austin,TX,United States
ORD015142,CUST02654,2025-02-21 19:45:38,Delivered,Debit Card,Buffalo,NY,United States
ORD015143,CUST04767,2025-02-10 00:23:12,Delivered,Apple Pay,Spokane,WA,United States
ORD015144,CUST03818,2024-05-01 16:35:40,Delivered,Debit Card,Tacoma,WA,United States
ORD015145,CUST02907,2024-10-20 10:05:04,Shipped,Credit Card,Dallas,TX,United States
ORD015146,CUST03130,2024-06-22 23:22:19,Delivered,Credit Card,Virginia Beach,VA,United States
ORD015147,CUST01600,2024-03-31 08:40:12,Delivered,Debit Card,Tampa,FL,United States
ORD015148,CUST00910,2025-03-17 20:20:19,Delivered,Apple Pay,Springfield,IL,United States
ORD015149,CUST00088,2024-01-15 15:56:59,Delivered,Apple Pay,Springfield,IL,United States
ORD015150,CUST04207,2024-11-19 07:11:09,Delivered,Debit Card,Los Angeles,CA,United States
ORD015151,CUST04012,2024-10-16 02:15:00,Delivered,Debit Card,Norfolk,VA,United States
ORD015152,CUST00087,2024-12-23 10:45:01,Delivered,Credit Card,Seattle,WA,United States
ORD015153,CUST04718,2024-01-13 23:07:08,Processing,Credit Card,Virginia Beach,VA,United States
ORD015154,CUST00656,2024-11-28 05:56:46,Processing,Apple Pay,Tacoma,WA,United States
ORD015155,CUST01791,2024-09-23 17:26:44,Cancelled,Debit Card,Virginia Beach,VA,United States
ORD015156,CUST03311,2024-02-29 17:49:49,Delivered,Debit Card,Jacksonville,FL,United States
ORD015157,CUST02240,2024-01-29 22:01:55,Delivered,PayPal,Bellevue,WA,United States
ORD015158,CUST02897,2024-10-25 14:28:45,Delivered,Debit Card,Spokane,WA,United States
ORD015159,CUST03174,2024-03-20 18:13:24,Delivered,Debit Card,Jacksonville,FL,United States
ORD015160,CUST01296,2025-03-22 03:14:03,Delivered,PayPal,Buffalo,NY,United States
ORD015161,CUST04537,2024-01-30 09:04:16,Delivered,Debit Card,San Francisco,CA,United States
ORD015162,CUST04891,2024-07-30 01:59:46,Cancelled,PayPal,Rochester,NY,United States
ORD015163,CUST01908,2025-03-01 17:25:27,Shipped,Apple Pay,Richmond,VA,United States
ORD015164,CUST03914,2024-10-16 15:38:29,Cancelled,Apple Pay,Tacoma,WA,United States
ORD015165,CUST04345,2025-03-29 02:10:02,Delivered,Apple Pay,San Jose,CA,United States
ORD015166,CUST01260,2024-07-18 09:47:53,Processing,Apple Pay,Albany,NY,United States
ORD015167,CUST01141,2024-02-24 03:02:27,Delivered,Debit Card,Albany,NY,United States
ORD015168,CUST01043,2024-02-24 19:26:05,Processing,Credit Card,Orlando,FL,United States
ORD015169,CUST03530,2025-03-11 21:51:47,Processing,Debit Card,Alexandria,VA,United States
ORD015170,CUST01346,2024-01-10 19:29:15,Shipped,Apple Pay,Houston,TX,United States
ORD015171,CUST04263,2025-01-19 02:09:38,Cancelled,Apple Pay,San Jose,CA,United States
ORD015172,CUST01229,2024-10-29 00:12:54,Delivered,PayPal,Seattle,WA,United States
ORD015173,CUST01213,2024-02-09 17:08:53,Delivered,Debit Card,Albany,NY,United States
ORD015174,CUST00366,2024-07-24 21:23:33,Delivered,Debit Card,Richmond,VA,United States
ORD015175,CUST04812,2024-02-18 14:06:16,Shipped,Debit Card,Springfield,IL,United States
ORD015176,CUST03349,2025-01-20 07:54:18,Delivered,Credit Card,Orlando,FL,United States
ORD015177,CUST02310,2025-02-05 06:19:57,Delivered,Debit Card,Tacoma,WA,United States
ORD015178,CUST03048,2024-11-24 02:04:42,Delivered,PayPal,Springfield,IL,United States
ORD015179,CUST04172,2024-09-24 23:04:48,Shipped,Credit Card,Houston,TX,United States
ORD015180,CUST02129,2024-01-28 02:23:20,Delivered,Debit Card,Jacksonville,FL,United States
ORD015181,CUST00153,2024-05-04 06:23:40,Delivered,Apple Pay,Orlando,FL,United States
ORD015182,CUST04277,2025-02-14 04:19:05,Delivered,Apple Pay,Seattle,WA,United States
ORD015183,CUST01063,2025-01-23 19:42:04,Delivered,Credit Card,Miami,FL,United States
ORD015184,CUST02915,2025-03-06 20:18:16,Shipped,Apple Pay,Norfolk,VA,United States
ORD015185,CUST00176,2024-01-02 11:19:11,Delivered,Credit Card,Seattle,WA,United States
ORD015186,CUST04380,2024-08-09 04:17:14,Shipped,PayPal,Orlando,FL,United States
ORD015187,CUST03520,2024-05-22 05:54:20,Shipped,Apple Pay,San Diego,CA,United States
ORD015188,CUST00527,2024-11-20 16:14:44,Delivered,Debit Card,Norfolk,VA,United States
ORD015189,CUST01529,2024-10-20 14:37:13,Delivered,Debit Card,Chicago,IL,United States
ORD015190,CUST04499,2024-10-19 11:53:46,Shipped,Debit Card,Dallas,TX,United States
ORD015191,CUST01340,2024-05-29 10:36:31,Delivered,Apple Pay,Naperville,IL,United States
ORD015192,CUST03466,2025-01-06 17:54:49,Shipped,Credit Card,Buffalo,NY,United States
ORD015193,CUST03090,2024-04-30 04:20:32,Delivered,Credit Card,Los Angeles,CA,United States
ORD015194,CUST00205,2024-06-30 23:08:49,Delivered,Debit Card,Orlando,FL,United States
ORD015195,CUST03934,2024-05-10 04:21:07,Delivered,Credit Card,Norfolk,VA,United States
ORD015196,CUST02760,2025-01-25 21:22:18,Delivered,PayPal,Chicago,IL,United States
ORD015197,CUST01958,2024-08-04 13:45:19,Delivered,PayPal,Richmond,VA,United States
ORD015198,CUST03892,2025-01-08 22:58:15,Delivered,Credit Card,Alexandria,VA,United States
ORD015199,CUST03277,2024-08-17 00:18:27,Shipped,Apple Pay,Seattle,WA,United States
ORD015200,CUST04878,2025-01-14 07:12:53,Delivered,Apple Pay,Houston,TX,United States
ORD015201,CUST01116,2024-10-11 11:52:10,Shipped,Debit Card,Tacoma,WA,United States
ORD015202,CUST04052,2025-01-26 06:32:33,Delivered,Debit Card,Dallas,TX,United States
ORD015203,CUST00182,2024-10-24 15:19:49,Cancelled,Apple Pay,Springfield,IL,United States
ORD015204,CUST00212,2024-09-28 01:13:31,Processing,PayPal,Tampa,FL,United States
ORD015205,CUST04410,2024-08-09 11:44:53,Delivered,Credit Card,Rochester,NY,United States
ORD015206,CUST04806,2025-02-05 20:41:20,Delivered,Credit Card,San Francisco,CA,United States
ORD015207,CUST02200,2024-02-18 20:16:45,Delivered,Debit Card,Springfield,IL,United States
ORD015208,CUST03769,2024-04-18 11:49:13,Delivered,Apple Pay,Albany,NY,United States
ORD015209,CUST04138,2024-11-18 19:17:44,Cancelled,Apple Pay,Springfield,IL,United States
ORD015210,CUST04762,2025-02-22 18:52:19,Delivered,Credit Card,Springfield,IL,United States
ORD015211,CUST01104,2024-02-02 00:25:29,Delivered,PayPal,Tacoma,WA,United States
ORD015212,CUST04290,2024-08-04 15:52:37,Processing,PayPal,Tacoma,WA,United States
ORD015213,CUST03066,2024-03-13 16:16:55,Shipped,PayPal,Bellevue,WA,United States
ORD015214,CUST04646,2025-01-15 22:05:39,Delivered,Debit Card,Tampa,FL,United States
ORD015215,CUST00469,2024-07-22 15:05:03,Delivered,Apple Pay,Albany,NY,United States
ORD015216,CUST02257,2024-08-20 07:34:28,Processing,Debit Card,Virginia Beach,VA,United States
ORD015217,CUST04981,2024-02-25 09:01:34,Delivered,PayPal,New York,NY,United States
ORD015218,CUST03073,2025-02-03 15:28:30,Delivered,Apple Pay,Austin,TX,United States
ORD015219,CUST02712,2024-07-10 13:34:02,Delivered,Credit Card,San Antonio,TX,United States
ORD015220,CUST02662,2024-01-03 18:18:11,Processing,Credit Card,Dallas,TX,United States
ORD015221,CUST01619,2024-12-18 02:16:29,Shipped,Credit Card,Tampa,FL,United States
ORD015222,CUST03983,2024-04-02 01:33:21,Delivered,PayPal,Dallas,TX,United States
ORD015223,CUST02429,2025-02-02 16:54:55,Delivered,Debit Card,Houston,TX,United States
ORD015224,CUST03868,2024-03-08 17:16:29,Delivered,Apple Pay,Peoria,IL,United States
ORD015225,CUST01501,2024-12-22 11:58:12,Delivered,Debit Card,Peoria,IL,United States
ORD015226,CUST00947,2024-12-13 23:54:37,Processing,Debit Card,Houston,TX,United States
ORD015227,CUST00820,2025-02-28 06:46:41,Processing,Credit Card,Miami,FL,United States
ORD015228,CUST01672,2024-08-17 03:45:30,Delivered,Credit Card,Austin,TX,United States
ORD015229,CUST00123,2024-03-11 20:54:17,Delivered,Debit Card,Alexandria,VA,United States
ORD015230,CUST01795,2024-09-23 06:16:48,Delivered,Debit Card,Miami,FL,United States
ORD015231,CUST01290,2024-04-17 15:46:09,Delivered,PayPal,Norfolk,VA,United States
ORD015232,CUST04041,2025-03-05 19:37:54,Delivered,Credit Card,Houston,TX,United States
ORD015233,CUST04884,2024-08-04 10:46:18,Delivered,PayPal,Alexandria,VA,United States
ORD015234,CUST04090,2025-02-07 11:29:15,Delivered,PayPal,Seattle,WA,United States
ORD015235,CUST04249,2024-08-10 16:02:01,Shipped,Debit Card,Houston,TX,United States
ORD015236,CUST02856,2025-03-29 22:05:12,Delivered,Apple Pay,Los Angeles,CA,United States
ORD015237,CUST01675,2024-03-20 16:36:17,Delivered,Apple Pay,Orlando,FL,United States
